filename,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,rep,k,n_lambda,mu,sigma,min_size
rep3_k20_lambda30_mu20,lp__,219.52730425,219.919,1.4683427131507,1.11936300000001,216.79445,221.032,1.00498017599519,562.853202581553,400.660284975637,3,20,30,20,6.8,10
rep3_k20_lambda30_mu20,mu,14.46427474475,14.9469,3.43941460843132,3.27224646,8.0268305,19.298975,1.00239166405921,465.8366053211,252.442912665869,3,20,30,20,6.8,10
rep3_k20_lambda30_mu20,sigma,6.666279885,6.523855,1.19373132579766,1.13796963,4.99701,8.8928305,1.00288051449009,446.448456189381,259.260756064267,3,20,30,20,6.8,10
rep3_k20_lambda30_mu20,lambda,498.828335,497.1545,73.6634478259922,75.3998469,382.93315,622.2247,1.00751222284375,1070.95964036878,1027.92551801041,3,20,30,20,6.8,10
rep3_k20_lambda30_mu50,lp__,193.79155375,194.099,1.32189573953375,1.0986066,191.13095,195.22605,1.00394612613967,1242.20687799719,1145.17654518214,3,20,30,50,17,10
rep3_k20_lambda30_mu50,mu,23.0461697025,23.39585,6.15370347453052,6.22944042000001,12.63458,32.71439,1.0041546605713,1108.28184977257,987.506042907566,3,20,30,50,17,10
rep3_k20_lambda30_mu50,sigma,19.615007975,19.45755,2.13630612737884,2.13790919999999,16.23312,23.299245,1.00331251883945,1109.75332360809,1064.24406228294,3,20,30,50,17,10
rep3_k20_lambda30_mu50,lambda,493.68958375,490.43,71.9337723884338,72.2107743,382.9356,620.31275,1.00288197743798,1666.99978803608,1474.60923370596,3,20,30,50,17,10
rep3_k20_lambda50_mu100,lp__,162.32113625,162.632,1.21219468513709,1.0318896,159.85285,163.68105,1.00154995867574,1571.03422071868,2131.14878182879,3,20,50,100,34,10
rep3_k20_lambda50_mu100,mu,71.70355205,72.08795,7.69866097872592,7.82531106,58.376,84.081065,1.00393073568866,1533.72916102132,1685.23872540569,3,20,50,100,34,10
rep3_k20_lambda50_mu100,sigma,34.52985855,34.4355,2.61499078937078,2.70129719999999,30.393125,39.027405,1.00287778086396,1543.06184896042,1634.79014598754,3,20,50,100,34,10
rep3_k20_lambda50_mu100,lambda,489.27695575,486.8825,72.2744732590492,71.2522734,376.46905,613.7958,1.00079269972879,1958.35702358951,1911.54273270771,3,20,50,100,34,10
rep3_k20_lambda50_mu20,lp__,214.1916755,214.554,1.36951727867665,1.14604979999999,211.41155,215.70605,1.00373009516707,977.73660443322,1040.84586716649,3,20,50,20,6.8,10
rep3_k20_lambda50_mu20,mu,10.42672763725,10.7214,3.65683092744498,3.757731243,3.8314435,15.83677,1.00280497453146,545.060765258026,475.814130262166,3,20,50,20,6.8,10
rep3_k20_lambda50_mu20,sigma,8.4993787425,8.398005,1.26860588026605,1.296807981,6.591704,10.743595,1.00236466039605,563.30510652566,443.549481528879,3,20,50,20,6.8,10
rep3_k20_lambda50_mu20,lambda,499.50928275,496.6675,71.8183084998752,71.2337409,387.12545,622.43915,1.0045808011575,1027.63538791335,842.094873404545,3,20,50,20,6.8,10
rep3_k20_lambda50_mu50,lp__,185.97447975,186.3535,1.42078576116694,1.1601345,183.1626,187.497,1.00858962308935,979.310914409113,723.114852042747,3,20,50,50,17,10
rep3_k20_lambda50_mu50,mu,18.645027279,19.0583,6.59007454922898,6.65954268,7.2613105,29.21714,1.00828687844459,795.037342262094,568.580261022773,3,20,50,50,17,10
rep3_k20_lambda50_mu50,sigma,22.44858185,22.37095,2.28685669177427,2.26059435,18.82586,26.38909,1.00712201954738,808.57158392896,618.858438747652,3,20,50,50,17,10
rep3_k20_lambda50_mu50,lambda,487.00950325,485.7605,70.9219798530791,70.5324711,374.1454,605.2548,1.00508883117032,1468.06685365347,1268.78781091166,3,20,50,50,17,10
rep3_k3_lambda10000_mu100,lp__,230.17360025,230.487,1.24709626943001,0.997789800000003,227.76465,231.507,1.00046373113972,1521.94215677819,1717.96112606732,3,3,10000,100,34,10
rep3_k3_lambda10000_mu100,mu,129.7822391,130.1445,14.7708950225617,14.6525358,104.81415,152.73435,1.00083319696121,1541.77867683483,1899.48119796125,3,3,10000,100,34,10
rep3_k3_lambda10000_mu100,sigma,32.442947475,32.39675,3.62862929560597,3.58129443,26.631085,38.475065,1.00117291329825,1566.59030684122,1768.20658065607,3,3,10000,100,34,10
rep3_k3_lambda10000_mu100,lambda,519.7002335,516.2205,72.1546610568994,72.4012884,406.07395,644.81005,1.00246794163124,2337.62765849911,2029.67292089226,3,3,10000,100,34,10
rep3_k3_lambda10000_mu20,lp__,258.41102525,258.788,1.46731439354176,1.15272149999996,255.7208,259.9241,1.00439681116841,426.045773477276,305.969012648251,3,3,10000,20,6.8,10
rep3_k3_lambda10000_mu20,mu,23.840991784725,24.72795,8.37254514182787,8.93948496,8.548614,35.932145,1.03416254665878,95.0908448851601,21.1069093843461,3,3,10000,20,6.8,10
rep3_k3_lambda10000_mu20,sigma,7.92816647,7.56935,2.89645657098669,3.014244408,3.673964,13.22929,1.03577824095574,90.6122674603706,15.5076886716125,3,3,10000,20,6.8,10
rep3_k3_lambda10000_mu20,lambda,499.12907875,493.7,68.2836574230087,65.4834768,392.49715,617.781,1.01229132771068,513.59353052258,659.966230489287,3,3,10000,20,6.8,10
rep3_k3_lambda10000_mu50,lp__,254.20697725,254.5075,1.25306053401578,1.03559609999999,251.89195,255.55205,1.00321532291736,1199.13059714251,1436.08009768303,3,3,10000,50,17,10
rep3_k3_lambda10000_mu50,mu,65.369177375,65.8734,10.9537790871465,10.51882461,46.50646,82.451475,1.0027098015162,1031.5471448038,1029.40645388511,3,3,10000,50,17,10
rep3_k3_lambda10000_mu50,sigma,17.2547342025,17.1314,3.58323743611877,3.46728249,11.5615,23.316065,1.00119507646929,1071.80816116717,1204.67716051498,3,3,10000,50,17,10
rep3_k3_lambda10000_mu50,lambda,505.79472275,502.621,69.285497979631,70.2285381,396.08245,626.02555,1.00166291058155,1840.53653533787,2141.59173186551,3,3,10000,50,17,10
rep3_k3_lambda200_mu100,lp__,244.49745575,244.7875,1.15787455944752,1.00372020000001,242.21295,245.79305,1.0008972929163,1383.51180118023,1585.65607104165,3,3,200,100,34,10
rep3_k3_lambda200_mu100,mu,100.88698295,101.635,12.0372709561853,11.84738247,79.8183,119.49165,1.00154266764098,1373.17403446194,1245.28860499165,3,3,200,100,34,10
rep3_k3_lambda200_mu100,sigma,25.0106401,24.8699,3.50984179314826,3.52606758,19.32944,30.9625,1.00115996062932,1436.61678410314,1497.25740608421,3,3,200,100,34,10
rep3_k3_lambda200_mu100,lambda,511.058168,507.954,68.9639537388526,70.9965249,401.9668,627.35165,1.00562027892805,1635.43635504825,1979.12323953119,3,3,200,100,34,10
rep3_k3_lambda200_mu20,lp__,257.270752,257.689,1.45389853350653,1.11936299999999,254.347,258.77105,1.02313521764825,224.728433216509,507.731262253959,3,3,200,20,6.8,10
rep3_k3_lambda200_mu20,mu,15.2122676722775,15.816,6.53138817978985,7.08452997,3.03496,24.773905,1.10846505477584,25.2416890116569,19.1112150296678,3,3,200,20,6.8,10
rep3_k3_lambda200_mu20,sigma,7.905054525,7.654935,2.28773198438281,2.489522616,4.4799735,12.08971,1.1097061805986,25.1398622684874,16.6194814489618,3,3,200,20,6.8,10
rep3_k3_lambda200_mu20,lambda,502.41196425,501.92,67.1852366336002,67.9512645,391.6119,611.8157,1.02120201290701,383.479879949143,752.682833568602,3,3,200,20,6.8,10
rep3_k3_lambda200_mu50,lp__,256.2790465,256.6155,1.3284721227346,1.03114829999999,253.6733,257.66905,1.00035422516247,1208.10133066894,1122.43351780135,3,3,200,50,17,10
rep3_k3_lambda200_mu50,mu,54.700578675,55.0552,10.4749175742459,10.64380779,36.52958,71.314,1.00144275862393,914.778985734157,806.796922649341,3,3,200,50,17,10
rep3_k3_lambda200_mu50,sigma,14.50861776,14.39035,3.47131617688443,3.47936568,8.9451365,20.39052,1.00202559571922,910.909639610909,804.402679031757,3,3,200,50,17,10
rep3_k3_lambda200_mu50,lambda,500.0170245,498.088,72.2298865261035,69.504288,386.3566,623.5177,1.00092368858243,1405.12801659105,1093.06270004856,3,3,200,50,17,10
rep3_k3_lambda2000_mu100,lp__,240.53858475,240.8465,1.22045239781454,1.03411350000001,238.16575,241.901,1.00090582411772,1351.740540184,1745.31374557509,3,3,2000,100,34,10
rep3_k3_lambda2000_mu100,mu,119.851366075,120.118,14.4356253473867,14.6992377,95.888005,143.18115,1.00163914648611,1295.15852305972,1296.9343056913,3,3,2000,100,34,10
rep3_k3_lambda2000_mu100,sigma,26.810331925,26.82685,3.92294152187415,4.02236793,20.434995,33.23672,1.00135963942866,1397.53832064086,1429.13226224745,3,3,2000,100,34,10
rep3_k3_lambda2000_mu100,lambda,519.83540175,515.695,72.2056346248251,72.6511065,410.94965,644.08815,1.00181307120908,1837.79232767469,1838.26371473138,3,3,2000,100,34,10
rep3_k3_lambda2000_mu20,lp__,257.99185975,258.3215,1.39639806232573,1.06302419999998,255.30695,259.496,1.03838577201129,521.861369828447,729.289629434002,3,3,2000,20,6.8,10
rep3_k3_lambda2000_mu20,mu,21.851666722275,22.5943,8.34709646303145,9.09812316,6.4977315,34.0482,1.23580950870393,12.8615836827417,14.3977937277774,3,3,2000,20,6.8,10
rep3_k3_lambda2000_mu20,sigma,7.26397654,7.00463,2.88587238020076,3.093533856,3.01144,12.43103,1.24156068325849,12.6512790766533,12.876010689006,3,3,2000,20,6.8,10
rep3_k3_lambda2000_mu20,lambda,502.471356,504.541,70.4577279937678,73.351635,380.701,612.84105,1.04284708292357,93.0011210090771,244.559113355236,3,3,2000,20,6.8,10
rep3_k3_lambda2000_mu50,lp__,255.0446815,255.361,1.23789194850633,1.01483970000002,252.64685,256.39905,1.00166472052758,1327.61574107842,1747.02099417195,3,3,2000,50,17,10
rep3_k3_lambda2000_mu50,mu,57.48090745,58.1681,10.2247774015138,10.52445849,40.15335,73.38354,1.00283331528335,1187.50605613008,1310.35187023188,3,3,2000,50,17,10
rep3_k3_lambda2000_mu50,sigma,16.507069315,16.41245,3.38106212196929,3.49626732,11.10866,22.217375,1.00236868252086,1258.61393839127,1299.67757882066,3,3,2000,50,17,10
rep3_k3_lambda2000_mu50,lambda,504.70718275,500.427,72.2106245427262,72.6021807,394.2076,627.5126,1.00148579349288,1744.16742888356,1665.48870890977,3,3,2000,50,17,10
rep3_k3_lambda30_mu100,lp__,245.763426,246.095,1.29585721397218,1.06895460000001,243.155,247.166,1.00437891932054,1393.6468540949,1521.25305748315,3,3,30,100,34,10
rep3_k3_lambda30_mu100,mu,75.66917985,76.14495,11.1795851544738,11.17828509,56.35584,93.420435,1.00314589508539,1171.87966643463,1314.01187823924,3,3,30,100,34,10
rep3_k3_lambda30_mu100,sigma,24.329843625,24.24425,3.39853196149053,3.46098144,18.7255,30.11889,1.00498400010545,1123.29189448592,1250.40176717777,3,3,30,100,34,10
rep3_k3_lambda30_mu100,lambda,501.9456915,498.8805,71.4443564124076,70.6006707,390.5857,625.518,1.00170396085357,1951.15084602519,1641.27985676505,3,3,30,100,34,10
rep3_k3_lambda30_mu20,lp__,255.95807475,256.2385,1.1893873695063,1.03856130000005,253.6309,257.309,1.00232915339622,810.766842820617,1758.84637828698,3,3,30,20,6.8,10
rep3_k3_lambda30_mu20,mu,10.3541151747,10.2891,5.16167990008069,5.921244945,2.0708825,19.020825,1.05005657695524,76.1388285834988,46.6914762565165,3,3,30,20,6.8,10
rep3_k3_lambda30_mu20,sigma,8.1736550325,8.193845,1.86749999130984,2.098931646,5.03325,11.181545,1.05568948749289,62.5749625693319,31.8369858630862,3,3,30,20,6.8,10
rep3_k3_lambda30_mu20,lambda,499.6858535,495.9525,69.8014757633908,69.8319426,392.3792,621.1378,1.00615104059192,688.332069061073,794.162536235292,3,3,30,20,6.8,10
rep3_k3_lambda30_mu50,lp__,250.1866795,250.539,1.36929047607939,1.10750219999998,247.54065,251.65315,1.00856400123071,885.074925027242,595.549457233268,3,3,30,50,17,10
rep3_k3_lambda30_mu50,mu,24.540560995,24.60245,8.10025804678515,7.68038691,10.482105,37.71453,1.00489603166617,594.501224562337,309.483386246919,3,3,30,50,17,10
rep3_k3_lambda30_mu50,sigma,18.898522825,18.85685,2.87957613093663,2.75481906,14.18497,23.724455,1.00444238685641,571.697238099121,268.514688701136,3,3,30,50,17,10
rep3_k3_lambda30_mu50,lambda,494.57343475,492.3495,67.6137733982288,67.0246395,388.68315,608.68435,1.00316595184501,1463.66647712367,1459.56824612087,3,3,30,50,17,10
rep3_k3_lambda50_mu100,lp__,239.283071,239.621,1.29896902660996,1.01928749999998,236.7199,240.656,1.00302952467118,1413.63883542293,1614.92030298215,3,3,50,100,34,10
rep3_k3_lambda50_mu100,mu,74.317199125,74.7867,10.5587194883622,10.46582166,56.78599,90.80988,1.00174356526457,1537.98946242424,1430.63723428128,3,3,50,100,34,10
rep3_k3_lambda50_mu100,sigma,28.396268675,28.39825,3.16234893308042,3.1616445,23.2332,33.682515,1.00330265893996,1553.69543872775,1636.29423769061,3,3,50,100,34,10
rep3_k3_lambda50_mu100,lambda,501.41416225,496.9745,71.7554664410557,70.1151192,390.50195,626.72265,1.00283494069709,1814.81354988526,1853.39655267216,3,3,50,100,34,10
rep3_k3_lambda50_mu20,lp__,255.824555,256.1525,1.4424176528129,1.25650349999995,253.0229,257.43805,1.00819894260885,487.627326985612,893.198821220209,3,3,50,20,6.8,10
rep3_k3_lambda50_mu20,mu,9.548345028875,9.510275,5.37480087129737,6.249366564,1.273825,18.7245,1.00744113923471,228.793951404552,184.090515279301,3,3,50,20,6.8,10
rep3_k3_lambda50_mu20,sigma,8.16757105,8.217065,1.96568041899154,2.185730463,4.76006,11.269785,1.0072036700084,229.694964599516,138.082359319612,3,3,50,20,6.8,10
rep3_k3_lambda50_mu20,lambda,499.39739275,496.9035,73.3510463118881,75.5822067,388.0499,632.41345,1.01756295063642,388.091176801662,209.91284344789,3,3,50,20,6.8,10
rep3_k3_lambda50_mu50,lp__,254.80365125,255.147,1.34440686348184,1.04893949999999,252.08785,256.23805,1.00189548021538,1185.64340214797,1247.95446370487,3,3,50,50,17,10
rep3_k3_lambda50_mu50,mu,39.94594713,40.5702,9.58634550893214,9.33585807,23.166585,54.3462,1.00049432205049,980.812309620293,830.119028758693,3,3,50,50,17,10
rep3_k3_lambda50_mu50,sigma,15.8022004,15.667,3.22942002208046,3.16764903,10.705285,21.372555,1.00078801829922,1004.27531931278,955.898062400225,3,3,50,50,17,10
rep3_k3_lambda50_mu50,lambda,497.95750675,495.492,69.2849028721803,72.7756449,389.5808,612.6678,1.0018969768321,1766.19434439129,1754.53880522602,3,3,50,50,17,10
rep3_k30_lambda10000_mu100,lp__,129.8993,130.2165,1.24901022679426,1.05338729999999,127.3759,131.267,1.00197604866974,1461.19356242873,1873.93352918085,3,30,10000,100,34,10
rep3_k30_lambda10000_mu100,mu,137.79312425,138.2335,8.91472881383769,9.0105015,122.7879,152.1126,1.0013617513402,1240.57095882414,1654.31692796264,3,30,10000,100,34,10
rep3_k30_lambda10000_mu100,sigma,30.4665041,30.34115,2.96787426546377,2.93139672,25.66568,35.59002,1.00131133094176,1266.95854781567,1655.99692367315,3,30,10000,100,34,10
rep3_k30_lambda10000_mu100,lambda,527.01106375,521.288,73.1205665604775,68.4872244,410.2457,657.3206,1.00311896321229,1832.44265629739,1628.15213811253,3,30,10000,100,34,10
rep3_k30_lambda10000_mu20,lp__,208.46256875,208.8075,1.32589342392831,1.0852632,205.849,209.914,1.00274792983579,1222.2402597867,1642.02292663082,3,30,10000,20,6.8,10
rep3_k30_lambda10000_mu20,mu,32.052581425,32.3218,2.10542951916052,2.00729214,28.37367,35.04304,1.0062786181872,1013.12920386057,952.715048461507,3,30,10000,20,6.8,10
rep3_k30_lambda10000_mu20,sigma,4.6746353975,4.583955,0.722571010391544,0.700899149999999,3.6445345,5.919619,1.00495729045195,1031.0949861512,1023.33609368073,3,30,10000,20,6.8,10
rep3_k30_lambda10000_mu20,lambda,505.58357175,500.642,71.7087369269203,71.1981585,391.14365,629.56815,1.00272302241321,1672.70816596403,1435.99632604785,3,30,10000,20,6.8,10
rep3_k30_lambda10000_mu50,lp__,167.8052425,168.1135,1.23501233012373,1.0459743,165.40965,169.16,1.00822181864783,1349.31240200808,1675.24298400706,3,30,10000,50,17,10
rep3_k30_lambda10000_mu50,mu,64.672099075,65.0962,6.20405377387067,6.24975204000001,53.54126,73.94758,1.00408082057652,1300.826788211,1311.69154819334,3,30,10000,50,17,10
rep3_k30_lambda10000_mu50,sigma,16.89925175,16.73935,2.12089108874773,2.17749462,13.76749,20.64429,1.00586546196779,1320.92746338642,1268.35741901294,3,30,10000,50,17,10
rep3_k30_lambda10000_mu50,lambda,503.486901,501.092,70.1176437481566,68.2944864,390.9677,624.27635,1.00231547333103,1722.72063148866,1701.66843372382,3,30,10000,50,17,10
rep3_k30_lambda200_mu100,lp__,138.3431815,138.6845,1.27473202242275,1.0192875,135.8259,139.713,1.00581284975044,1257.66838661665,1917.27635463904,3,30,200,100,34,10
rep3_k30_lambda200_mu100,mu,102.811921325,103.19,7.87775841103378,7.89276936,89.56868,115.26345,1.0050759280276,1032.24123356743,1268.84991043189,3,30,200,100,34,10
rep3_k30_lambda200_mu100,sigma,29.09901895,29.0258,2.64968292083527,2.59803411,24.89355,33.658075,1.00530982735815,1070.92336392483,1526.34048524506,3,30,200,100,34,10
rep3_k30_lambda200_mu100,lambda,510.772485,509.4015,70.6564023697162,70.7911848,398.77805,631.5009,1.00246090658484,1675.98519112154,1344.07220170675,3,30,200,100,34,10
rep3_k30_lambda200_mu20,lp__,193.5395325,193.818,1.24852976479824,1.11195,191.16275,194.951,1.00282689304936,1244.57355917187,1675.1323246019,3,30,200,20,6.8,10
rep3_k30_lambda200_mu20,mu,15.4823147925,15.6874,2.86853230513903,2.90233776,10.3972,19.838285,1.00388607819879,1028.99069766073,1109.1108451098,3,30,200,20,6.8,10
rep3_k30_lambda200_mu20,sigma,7.489143005,7.43774,1.00079022395658,1.012964211,5.9593165,9.200287,1.00321746770959,1028.29427321743,1335.45819427776,3,30,200,20,6.8,10
rep3_k30_lambda200_mu20,lambda,496.2712585,491.3165,70.6280316998437,69.5369052,387.28685,623.7771,1.004692870129,1597.45976866,1309.71153346694,3,30,200,20,6.8,10
rep3_k30_lambda200_mu50,lp__,170.42349875,170.7215,1.22408787093794,1.00816799999999,168.0589,171.74,1.00272137551561,1347.78983485986,1571.6530807515,3,30,200,50,17,10
rep3_k30_lambda200_mu50,mu,45.72358415,46.08295,5.44253879972531,5.4863613,36.05348,54.2021,1.00286258451631,1230.03846054727,1195.54759613618,3,30,200,50,17,10
rep3_k30_lambda200_mu50,sigma,16.08190725,15.9966,1.88150891649712,1.84116681,13.156525,19.352915,1.00255300346745,1235.11861681682,1474.17703011886,3,30,200,50,17,10
rep3_k30_lambda200_mu50,lambda,501.25159525,499.594,68.7919009820714,67.8904779,391.81465,619.627,1.0016238920552,1470.63487784749,1558.10489165225,3,30,200,50,17,10
rep3_k30_lambda2000_mu100,lp__,141.3747375,141.6805,1.18110354393217,0.968879100000012,139.066,142.652,1.00138678897889,1549.35037417015,2227.43058617673,3,30,2000,100,34,10
rep3_k30_lambda2000_mu100,mu,133.1252991,133.2985,8.30651202792133,7.93487520000001,118.7717,146.2893,1.00218759977267,1337.92817047321,1578.71037511477,3,30,2000,100,34,10
rep3_k30_lambda2000_mu100,sigma,26.263108575,26.1995,2.78688883370181,2.66371329,21.83108,31.065775,1.00221104446555,1420.87763155177,1480.80640846221,3,30,2000,100,34,10
rep3_k30_lambda2000_mu100,lambda,524.7561835,521.5425,69.6550575116629,70.2908073,415.46505,644.0909,1.00075171096028,1906.42328491303,1828.41193836496,3,30,2000,100,34,10
rep3_k30_lambda2000_mu20,lp__,196.44892825,196.7395,1.20306255509837,1.02966569999997,194.17235,197.8,1.00166080670934,1230.10294922245,1259.34848800667,3,30,2000,20,6.8,10
rep3_k30_lambda2000_mu20,mu,22.849542795,23.1259,2.82822268365519,2.71375104,17.65375,26.9894,1.00369024416399,976.30787453511,863.860390182051,3,30,2000,20,6.8,10
rep3_k30_lambda2000_mu20,sigma,6.8993843725,6.79763,0.978025669959782,0.944379135,5.475328,8.673969,1.00387058009687,956.086099228174,869.405211434064,3,30,2000,20,6.8,10
rep3_k30_lambda2000_mu20,lambda,501.64549175,498.824,67.3137114348088,68.2707648,396.2995,618.73705,1.0026494206565,1722.38718281414,1775.90549810839,3,30,2000,20,6.8,10
rep3_k30_lambda2000_mu50,lp__,180.1588345,180.471,1.22912047350711,1.01335709999999,177.795,181.50005,1.00265704494941,1281.96115937188,1859.83975199739,3,30,2000,50,17,10
rep3_k30_lambda2000_mu50,mu,71.402429625,71.84185,4.80937845119997,4.81533654,62.8973,78.541365,1.00204641057563,1184.11722468516,1458.34904727628,3,30,2000,50,17,10
rep3_k30_lambda2000_mu50,sigma,12.337609785,12.19915,1.64910971137734,1.66414437,9.8824855,15.22664,1.00277272449927,1212.82627309389,1421.07545111866,3,30,2000,50,17,10
rep3_k30_lambda2000_mu50,lambda,505.9219705,502.93,72.2355482056118,71.8475373,394.0755,631.21725,1.00608631513899,1722.12933225846,1661.50572198628,3,30,2000,50,17,10
rep3_k30_lambda30_mu100,lp__,113.001712,113.3175,1.19662404615358,0.972585599999988,110.6029,114.308,1.00209704634188,1287.97685320207,1755.65459395104,3,30,30,100,34,10
